nan,1.099734031968000077e-02,1.438113734112000074e-02,2.537847766080000497e-02,2.664740154384000539e-02,3.722176723584000313e-02,3.933664037423999921e-02,5.329480308768001079e-02,4.483531053408000566e-02,4.864208218319999999e-02,8.121112851455999926e-02,6.640701654576000590e-02,8.036517925920001748e-02,1.040517584092800207e-01,1.057436569200000120e-01,1.146261241012800219e-01,1.116653017075200094e-01,1.290072614424000175e-01,1.569235868692800406e-01,1.425424495281600312e-01,1.619992824014400146e-01,1.679209271889600119e-01,1.784952928809600270e-01,2.081035168185600415e-01,1.818790899024000096e-01,1.865318108068799996e-01,1.945683287328000000e-01,1.907615570836800056e-01,2.055656690524799990e-01,2.165630093721600258e-01,2.613983199062400176e-01,1.996440242649600016e-01,2.229076287873600071e-01,2.119102884676800358e-01,2.093724407016000488e-01,2.042967451694400194e-01,1.975291511265599986e-01,1.928764302220799809e-01,2.038737705417600077e-01,2.152940854891200184e-01,1.992210496372800177e-01,1.721506734657600179e-01,1.526938405924800346e-01,1.459262465496000138e-01,1.471951704326399935e-01,1.526938405924800346e-01,1.493100435710399965e-01,1.357748554852800105e-01,1.353518808575999988e-01,1.725736480934399741e-01,1.226626420272000084e-01,1.103963778244800159e-01,1.543857391032000259e-01,7.402055984400000843e-02,1.082815046860800129e-01,9.263144346191999612e-02,8.544087479136000529e-02,7.655840761008000928e-02,8.078815388688000143e-02,7.190568670560000542e-02,7.359758521631999673e-02
nan,2.030278212863999981e-02,2.368657915007999978e-02,2.622442691616000063e-02,2.749335079919999758e-02,3.468391946976000229e-02,4.102853888496000440e-02,5.456372697072000427e-02,5.498670159839999516e-02,5.710157473679999818e-02,8.459492553600000964e-02,7.782733149312001664e-02,8.374897628064000010e-02,1.133572002182400007e-01,8.586384941904000312e-02,1.087044793137599968e-01,1.137801748459200124e-01,1.323910584638400001e-01,1.649601047952000132e-01,1.328140330915200118e-01,1.658060540505600367e-01,1.641141555398400176e-01,1.903385824559999939e-01,1.734195973488000253e-01,1.844169376684799966e-01,2.042967451694400194e-01,1.945683287328000000e-01,1.751114958595200166e-01,1.975291511265599986e-01,1.996440242649600016e-01,2.089494660739200371e-01,2.322130705963200425e-01,2.436333855436800255e-01,1.928764302220799809e-01,2.351738929900800135e-01,2.334819944793600499e-01,2.026048466587200281e-01,2.059886436801600107e-01,2.182549078828800171e-01,2.093724407016000488e-01,1.869547854345600113e-01,1.818790899024000096e-01,1.996440242649600016e-01,1.941453541051199883e-01,1.696128256996800310e-01,1.789182675086399832e-01,2.144481362337600228e-01,1.463492211772800256e-01,1.387356778790400091e-01,1.708817495827200106e-01,1.323910584638400001e-01,1.433883987835199991e-01,1.163180226119999994e-01,1.146261241012800219e-01,7.105973745024000976e-02,9.813011362176000951e-02,8.628682404671998707e-02,8.459492553600000964e-02,8.840169718512000396e-02,7.698138223776000710e-02,6.344619415200000723e-02
nan,1.438113734112000074e-02,2.072575675632000458e-02,2.157170601167999677e-02,3.087714782063999755e-02,4.779613292784000433e-02,5.329480308768001079e-02,5.921644787520000119e-02,4.906505681088000476e-02,6.006239713056001073e-02,8.755574792976000831e-02,9.136251957887998876e-02,9.516929122799999696e-02,1.061666315476800099e-01,1.146261241012800219e-01,1.184328957504000024e-01,1.370437793683199901e-01,1.510019420817600155e-01,1.624222570291199985e-01,1.721506734657600179e-01,1.666520033059200045e-01,1.662290286782399928e-01,2.017588974033600047e-01,2.081035168185600415e-01,2.081035168185600415e-01,2.026048466587200281e-01,1.831480137854399892e-01,2.330590198516800104e-01,2.220616795320000114e-01,2.131792123507200432e-01,1.806101660193600023e-01,2.364428168731199931e-01,2.123332630953600197e-01,1.996440242649600016e-01,2.051426944247999873e-01,2.047197197971200033e-01,2.233306034150400188e-01,1.975291511265599986e-01,1.962602272435200190e-01,1.987980750096000060e-01,2.081035168185600415e-01,1.674979525612800002e-01,1.903385824559999939e-01,2.123332630953600197e-01,1.818790899024000096e-01,1.835709884131200287e-01,1.383127032513600252e-01,1.789182675086399832e-01,1.311221345807999927e-01,1.438113734112000108e-01,1.230856166548800062e-01,1.133572002182400007e-01,1.027828345262399995e-01,1.184328957504000024e-01,1.133572002182400007e-01,8.628682404671998707e-02,6.344619415200000723e-02,7.782733149312001664e-02,6.429214340736000288e-02,5.583265085376000469e-02,6.217727026895999987e-02
nan,1.099734031968000077e-02,1.861088361792000156e-02,1.903385824560000286e-02,1.818790899024000027e-02,2.580145228848000280e-02,4.525828516176000349e-02,3.722176723584000313e-02,5.329480308768001079e-02,4.737315830015999957e-02,5.837049861984001248e-02,5.921644787520000119e-02,6.852188968415999504e-02,7.402055984400000843e-02,1.010909360155200082e-01,1.036287837816000090e-01,1.082815046860800129e-01,1.112423270798399977e-01,1.378897286236800135e-01,1.531168152201600186e-01,1.510019420817600155e-01,1.505789674540800038e-01,1.514249167094399995e-01,1.619992824014400146e-01,1.586154853800000042e-01,1.869547854345600113e-01,1.772263689979200196e-01,2.000669988926400134e-01,1.920304809667200130e-01,2.144481362337600228e-01,2.110643392123200124e-01,1.992210496372800177e-01,2.385576900115200238e-01,2.148711108614400067e-01,2.199468063935999806e-01,2.364428168731199931e-01,2.250225019257599823e-01,2.038737705417600077e-01,2.271373750641600131e-01,2.114873138400000241e-01,1.924534555944000247e-01,2.076805421908800298e-01,2.106413645846400284e-01,1.945683287328000000e-01,1.839939630407999849e-01,1.975291511265599986e-01,1.801871913916799905e-01,1.598844092630399838e-01,1.467721958049599817e-01,1.797642167640000344e-01,1.776493436256000036e-01,1.129342255905600029e-01,1.349289062299199871e-01,1.230856166548800062e-01,9.474631660031999913e-02,9.601524048336000650e-02,1.019368852708800038e-01,7.190568670560000542e-02,1.006679613878400104e-01,6.979081356720000240e-02,7.105973745024000976e-02
nan,1.522708659648000160e-02,2.622442691616000063e-02,2.580145228848000280e-02,2.495550303312000021e-02,2.833930005456000017e-02,4.018258962960000874e-02,4.991100606624000041e-02,5.794752399216000771e-02,6.133132101360000421e-02,6.767594042879999938e-02,7.317461058864001278e-02,8.967062106816001132e-02,1.099734031967999903e-01,1.044747330369600186e-01,1.395816271344000048e-01,1.383127032513600252e-01,1.370437793683199901e-01,1.581925107523200202e-01,1.789182675086399832e-01,1.734195973488000253e-01,1.615763077737600029e-01,1.937223794774400043e-01,2.136021869783999994e-01,1.924534555944000247e-01,2.119102884676800358e-01,2.575915482571200510e-01,2.186778825105600010e-01,2.377117407561600004e-01,2.313671213409600191e-01,2.229076287873600071e-01,2.165630093721600258e-01,2.588604721401600028e-01,2.330590198516800104e-01,2.504009795865599908e-01,2.195238317659200245e-01,2.203697810212799924e-01,2.309441467132800352e-01,2.220616795320000114e-01,1.979521257542400103e-01,1.987980750096000060e-01,1.987980750096000060e-01,1.873777600622399953e-01,1.501559928264000199e-01,1.666520033059200045e-01,1.683439018166400236e-01,1.328140330915200118e-01,1.230856166548800062e-01,1.535397898478400025e-01,1.146261241012800219e-01,1.057436569200000120e-01,1.222396673995199967e-01,9.263144346191999612e-02,8.544087479136000529e-02,9.009359569583999527e-02,1.006679613878400104e-01,7.782733149312001664e-02,6.217727026895999987e-02,9.009359569583999527e-02,1.565006122415999942e-02,5.837049861984001248e-02
nan,1.565006122415999942e-02,2.368657915007999978e-02,2.453252840544000238e-02,3.637581798048000054e-02,3.975961500192000397e-02,3.299202095904000404e-02,4.314341202335999353e-02,6.175429564127999510e-02,6.260024489663999769e-02,6.048537175824000162e-02,7.867328074847999841e-02,8.248005239760000662e-02,9.813011362176000951e-02,1.087044793137599968e-01,1.239315659102400158e-01,1.120882763351999933e-01,1.349289062299199871e-01,1.446573226665600065e-01,1.471951704326399935e-01,1.531168152201600186e-01,1.632682062844800219e-01,1.801871913916799905e-01,1.839939630407999849e-01,1.873777600622399953e-01,1.941453541051199883e-01,2.152940854891200184e-01,2.114873138400000241e-01,1.937223794774400043e-01,1.831480137854399892e-01,2.571685736294400115e-01,1.945683287328000000e-01,2.317900959686400308e-01,1.975291511265599986e-01,2.199468063935999806e-01,2.229076287873600071e-01,1.966832018712000307e-01,2.055656690524799990e-01,1.890696585729599866e-01,2.093724407016000488e-01,1.966832018712000307e-01,2.051426944247999873e-01,1.886466839452800304e-01,1.852628869238399922e-01,1.336599823468800075e-01,1.438113734112000108e-01,1.366208047406400061e-01,1.645371301675200015e-01,1.311221345807999927e-01,1.569235868692800406e-01,1.154720733566400176e-01,1.446573226665600065e-01,1.087044793137599968e-01,1.180099211227200184e-01,8.205707776992000879e-02,1.175869464950400067e-01,9.982201213248000082e-02,9.051657032352000698e-02,9.009359569583999527e-02,1.112423270798399977e-01,3.849069111888000355e-02
nan,2.410955377775999761e-02,1.903385824560000286e-02,2.326360452240000196e-02,3.045417319296000319e-02,3.299202095904000404e-02,4.018258962960000874e-02,3.087714782063999755e-02,5.033398069392000518e-02,5.710157473679999818e-02,5.583265085376000469e-02,6.302321952432000940e-02,8.163410314224001096e-02,9.770713899408001168e-02,1.040517584092800207e-01,1.142031494735999964e-01,1.374667539960000018e-01,1.412735256451200239e-01,1.518478913371200112e-01,1.603073838907199955e-01,1.619992824014400146e-01,1.505789674540800038e-01,1.793412421363200226e-01,1.780723182532800153e-01,1.882237093176000187e-01,1.729966227211200136e-01,2.102183899569600167e-01,2.186778825105600010e-01,2.355968676177600252e-01,2.351738929900800135e-01,2.389806646392000355e-01,2.377117407561600004e-01,2.351738929900800135e-01,2.415185124052800225e-01,2.495550303311999951e-01,2.360198422454400369e-01,2.021818720310400164e-01,1.987980750096000060e-01,2.381347153838400121e-01,1.949913033604800117e-01,2.064116183078400224e-01,1.920304809667200130e-01,2.182549078828800171e-01,1.603073838907199955e-01,1.856858615515200039e-01,1.548087137308800099e-01,1.412735256451200239e-01,1.793412421363200226e-01,1.298532106977600131e-01,1.425424495281600312e-01,1.201247942611200215e-01,1.112423270798399977e-01,1.412735256451200239e-01,1.065896061753600216e-01,9.136251957887998876e-02,9.009359569583999527e-02,7.909625537616001012e-02,6.894486431184000674e-02,5.710157473679999818e-02,6.090834638592000638e-02,5.456372697072000427e-02
nan,1.353518808576000161e-02,1.734195973488000114e-02,1.818790899024000027e-02,3.426094484207999752e-02,2.368657915007999978e-02,3.595284335280000271e-02,4.187448814032000005e-02,5.625562548143999558e-02,5.879347324752000337e-02,7.275163596096000107e-02,6.513809266272001242e-02,8.374897628064000010e-02,8.459492553600000964e-02,9.939903750480000300e-02,1.108193524521599999e-01,1.163180226119999994e-01,1.378897286236800135e-01,1.416965002728000078e-01,1.624222570291199985e-01,1.552316883585600216e-01,1.577695361246400085e-01,1.636911809121600059e-01,1.755344704872000283e-01,1.628452316568000102e-01,1.539627644755200142e-01,1.996440242649600016e-01,2.106413645846400284e-01,1.865318108068799996e-01,2.144481362337600228e-01,2.267144004364800014e-01,2.123332630953600197e-01,2.174089586275199937e-01,2.351738929900800135e-01,2.207927556489600318e-01,2.059886436801600107e-01,1.924534555944000247e-01,1.916075063390400013e-01,1.894926332006399983e-01,1.729966227211200136e-01,1.941453541051199883e-01,1.696128256996800310e-01,1.793412421363200226e-01,1.636911809121600059e-01,1.543857391032000259e-01,1.471951704326399935e-01,1.691898510720000193e-01,1.446573226665600065e-01,1.387356778790400091e-01,1.247775151655999976e-01,1.603073838907199955e-01,1.205477688888000054e-01,1.192788450057600119e-01,1.027828345262399995e-01,9.601524048336000650e-02,8.290302702528001833e-02,7.655840761008000928e-02,1.065896061753600216e-01,6.006239713056001073e-02,7.782733149312001664e-02,9.516929122799999696e-02
nan,1.861088361792000156e-02,2.072575675632000458e-02,2.749335079919999758e-02,2.664740154384000539e-02,3.764474186352000096e-02,4.864208218319999999e-02,4.991100606624000041e-02,5.710157473679999818e-02,7.402055984400000843e-02,7.105973745024000976e-02,9.009359569583999527e-02,9.643821511103999045e-02,9.770713899408001168e-02,1.023598598985600017e-01,1.103963778244800159e-01,1.222396673995199967e-01,1.243545405379199997e-01,1.463492211772800256e-01,1.273153629316799984e-01,1.615763077737600029e-01,1.552316883585600216e-01,1.793412421363200226e-01,1.662290286782399928e-01,1.801871913916799905e-01,1.839939630407999849e-01,1.886466839452800304e-01,1.801871913916799905e-01,1.949913033604800117e-01,1.954142779881600234e-01,1.916075063390400013e-01,2.072575675632000181e-01,1.861088361792000156e-01,2.042967451694400194e-01,2.017588974033600047e-01,2.093724407016000488e-01,1.734195973488000253e-01,2.182549078828800171e-01,2.059886436801600107e-01,2.009129481480000090e-01,1.928764302220799809e-01,2.106413645846400284e-01,1.577695361246400085e-01,1.514249167094399995e-01,1.975291511265599986e-01,1.619992824014400146e-01,1.408505510174400122e-01,1.704587749550399989e-01,1.129342255905600029e-01,1.442343480388800225e-01,1.188558703780800002e-01,9.390036734496000348e-02,1.150490987289600059e-01,1.112423270798399977e-01,8.248005239760000662e-02,1.357748554852800105e-01,8.248005239760000662e-02,7.317461058864001278e-02,8.036517925920001748e-02,9.939903750480000300e-02,7.317461058864001278e-02
nan,2.072575675632000458e-02,2.664740154384000539e-02,2.326360452240000196e-02,2.580145228848000280e-02,4.102853888496000440e-02,5.075695532160000994e-02,5.117992994928000083e-02,6.302321952432000940e-02,6.682999117344000373e-02,7.021378819488001410e-02,8.924764644048001350e-02,9.093954495120000481e-02,9.982201213248000082e-02,9.347739271728000565e-02,1.273153629316799984e-01,1.142031494735999964e-01,1.311221345807999927e-01,1.556546629862400333e-01,1.421194749004800195e-01,1.717276988380800062e-01,1.649601047952000132e-01,1.666520033059200045e-01,1.522708659648000229e-01,2.106413645846400284e-01,1.691898510720000193e-01,1.962602272435200190e-01,1.966832018712000307e-01,2.085264914462400254e-01,2.410955377776000108e-01,1.890696585729599866e-01,2.000669988926400134e-01,2.288292735748800044e-01,2.140251616060800111e-01,1.949913033604800117e-01,2.339049691070400061e-01,2.021818720310400164e-01,2.186778825105600010e-01,1.852628869238399922e-01,1.865318108068799996e-01,1.768033943702400079e-01,1.945683287328000000e-01,1.734195973488000253e-01,1.759574451148800123e-01,1.497330181987199804e-01,1.797642167640000344e-01,1.247775151655999976e-01,1.552316883585600216e-01,1.658060540505600367e-01,1.729966227211200136e-01,1.349289062299199871e-01,1.116653017075200094e-01,1.395816271344000048e-01,7.571245835471999974e-02,9.643821511103999045e-02,1.137801748459200124e-01,6.809891505647999721e-02,1.120882763351999933e-01,9.432334197264001519e-02,7.994220463151999190e-02,6.175429564127999510e-02
